Linux 3.10.0-1062.7.1.el7.x86_64 (server_rhel7.6) 	12/31/2019 	_x86_64_	(1 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:00:01 AM    160360   1722100     91.48    127204   1246552    561476     23.33    703652    735504         0
11:10:01 AM    142812   1739648     92.41    127224   1246648    579064     24.06    718988    735492         0
11:20:01 AM    156076   1726384     91.71    127248   1247132    561476     23.33    704368    735396        44
11:30:01 AM    155328   1727132     91.75    127260   1247136    561476     23.33    704440    735336        32
11:40:01 AM    154520   1727940     91.79    127276   1247240    561476     23.33    704608    735288        32
11:50:01 AM    156108   1726352     91.71    127336   1247572    561476     23.33    703000    735264        48
12:00:01 PM    156020   1726440     91.71    127352   1247784    561476     23.33    703284    735208         0
12:10:01 PM    143892   1738568     92.36    127372   1247892    579064     24.06    718672    735152         0
12:20:02 PM    162224   1720236     91.38    127404   1248264    561476     23.33    704004    735020         0
12:30:01 PM    162436   1720024     91.37    127408   1248492    561476     23.33    704296    734960         0
12:40:01 PM    161908   1720552     91.40    127436   1248604    561476     23.33    704504    734892         0
12:50:01 PM    161652   1720808     91.41    127448   1248712    561476     23.33    704728    734788        36
01:00:01 PM    165012   1717448     91.23    127468   1245148    561476     23.33    701272    734700        32
01:10:01 PM    148420   1734040     92.12    127488   1245256    579064     24.06    716644    734664        28
01:20:01 PM    162524   1719936     91.37    127488   1245376    561476     23.33    701624    734600        36
01:30:01 PM    163936   1718524     91.29    127556   1245924    561476     23.33    702308    734532        48
01:40:01 PM    162732   1719728     91.36    127604   1246008    561476     23.33    702512    734484         4
01:50:01 PM    162032   1720428     91.39    127616   1246108    561476     23.33    702700    734424        52
02:00:01 PM    159636   1722824     91.52    127688   1246636    561476     23.33    703304    734380         0
02:10:02 PM    142340   1740120     92.44    127716   1246740    579064     24.06    718668    734356        32
02:20:01 PM    156268   1726192     91.70    127748   1246860    561476     23.33    703688    734280         0
02:30:01 PM    155484   1726976     91.74    127764   1247332    561476     23.33    704264    734192        12
02:40:01 PM    154168   1728292     91.81    127772   1247444    561476     23.33    704424    734152         0
02:50:01 PM    153148   1729312     91.86    127784   1247556    561476     23.33    704616    734088         0
03:00:02 PM    152452   1730008     91.90    127804   1248032    561476     23.33    705212    733988         0
03:10:01 PM    149716   1732744     92.05    127812   1248152    561476     23.33    705384    733944         0
03:20:01 PM    150020   1732440     92.03    127820   1248252    561476     23.33    705548    733908         8
03:30:01 PM    151856   1730604     91.93    127832   1248740    561476     23.33    706124    733812        48
03:40:02 PM    151668   1730792     91.94    127856   1248852    561476     23.33    706284    733788         0
03:50:01 PM    151828   1730632     91.93    127888   1248960    561476     23.33    706448    733756        36
04:00:01 PM    155920   1726540     91.72    127912   1245408    561476     23.33    702988    733696         0
04:10:01 PM    154320   1728140     91.80    127932   1245520    561476     23.33    703168    733648         0
04:20:01 PM    153480   1728980     91.85    127960   1245632    561476     23.33    703360    733600        40
04:30:01 PM    154620   1727840     91.79    128000   1246132    561476     23.33    703948    733548         0
04:40:01 PM    154312   1728148     91.80    128016   1246248    561476     23.33    704112    733516         0
04:50:01 PM    153920   1728540     91.82    128032   1246360    561476     23.33    704288    733484        40
05:00:01 PM    152204   1730256     91.91    128076   1246836    561476     23.33    704812    733464         4
05:10:01 PM    135012   1747448     92.83    128100   1246944    579064     24.06    720160    733460         0
05:20:01 PM    147884   1734576     92.14    128116   1247060    561476     23.33    705148    733392        44
05:30:01 PM    146588   1735872     92.21    128132   1247536    561476     23.33    705692    733340         0
05:40:01 PM    145580   1736880     92.27    128132   1247648    561476     23.33    705888    733268         0
05:50:01 PM    144364   1738096     92.33    128140   1247756    561476     23.33    706036    733224        36
06:00:01 PM    142412   1740048     92.43    128152   1248240    561476     23.33    706560    733176         0
06:10:01 PM    148764   1733696     92.10    128228   1248396    561476     23.33    708884    731160         0
06:20:01 PM    148060   1734400     92.13    128232   1248508    561476     23.33    709032    731128         4
06:30:01 PM    147440   1735020     92.17    128252   1248984    561476     23.33    709572    731084        44
06:40:01 PM    146848   1735612     92.20    128268   1249100    561476     23.33    709732    731056         0
06:50:01 PM    146868   1735592     92.20    128272   1249208    561476     23.33    709888    731012         0
07:00:01 PM    146568   1735892     92.21    128296   1249460    561476     23.33    710216    730960         0
07:10:01 PM    132816   1749644     92.94    128304   1245728    579064     24.06    721732    730928         0
07:20:01 PM    145332   1737128     92.28    128308   1245844    561476     23.33    706704    730868         4
07:30:01 PM    144392   1738068     92.33    128320   1245852    561476     23.33    706760    730832        32
07:40:01 PM    142320   1740140     92.44    128320   1246444    561476     23.33    707420    730780         0
07:50:01 PM    140492   1741968     92.54    128328   1246552    561476     23.33    707560    730744        36
08:00:01 PM    139892   1742568     92.57    128344   1246560    561476     23.33    707596    730732         0
08:10:01 PM    122796   1759664     93.48    128380   1247164    579064     24.06    723424    730752        32
08:20:01 PM    129648   1752812     93.11    128396   1255444    569668     23.67    709528    737768         0
08:30:01 PM    132608   1749852     92.96    128424   1255480    569668     23.67    709564    737764        32
08:40:01 PM    131904   1750556     92.99    128432   1256052    569668     23.67    710204    737704         0
08:50:01 PM    132584   1749876     92.96    128432   1256160    569668     23.67    710348    737668        36
09:00:01 PM    132880   1749580     92.94    128436   1256168    569668     23.67    710392    737636         0
09:10:01 PM    130628   1751832     93.06    128444   1256660    569668     23.67    710988    737564        28
09:20:02 PM    130748   1751712     93.05    128452   1256800    569668     23.67    711180    737496        36
09:30:01 PM    132548   1749912     92.96    128464   1256804    569668     23.67    711224    737476         0
09:40:01 PM    131304   1751156     93.02    128476   1257312    569668     23.67    711784    737440        28
09:50:01 PM    130828   1751632     93.05    128488   1257428    569668     23.67    711920    737416         0
10:00:01 PM    130732   1751728     93.06    128504   1257432    569668     23.67    711976    737380         0
10:10:01 PM    100116   1782344     94.68    128536   1257944    615696     25.58    741736    737288         0
10:20:01 PM    114324   1768136     93.93    128572   1258020    598104     24.85    726840    737208        48
10:30:01 PM    129240   1753220     93.13    128632   1258076    569668     23.67    713276    736912         0
10:40:01 PM    132040   1750420     92.99    128644   1254596    569668     23.67    709852    736868        32
10:50:01 PM    131588   1750872     93.01    128644   1254708    569668     23.67    709984    736848         0
11:00:01 PM    130976   1751484     93.04    128676   1254712    569668     23.67    710040    736828        36
11:10:01 PM    126432   1756028     93.28    128688   1255392    569668     23.67    710812    736748         0
11:20:01 PM    125588   1756872     93.33    128712   1255512    569668     23.67    710992    736712         0
11:30:01 PM    125884   1756576     93.31    128712   1255516    569668     23.67    711028    736680        32
11:40:01 PM    124672   1757788     93.38    128724   1256092    569668     23.67    711636    736652         0
11:50:01 PM    124012   1758448     93.41    128736   1256216    569668     23.67    711804    736628         0
Average:       138135   1744325     92.66    126856   1268426    565056     23.48    716512    744231        14

12:00:01 AM kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
12:10:01 AM    524284         0      0.00         0      0.00
12:20:01 AM    524284         0      0.00         0      0.00
12:30:01 AM    524284         0      0.00         0      0.00
12:40:01 AM    524284         0      0.00         0      0.00
12:50:02 AM    524284         0      0.00         0      0.00
01:00:01 AM    524284         0      0.00         0      0.00
01:10:01 AM    524284         0      0.00         0      0.00
01:20:01 AM    524284         0      0.00         0      0.00
01:30:01 AM    524284         0      0.00         0      0.00
01:40:01 AM    524284         0      0.00         0      0.00
01:50:01 AM    524284         0      0.00         0      0.00
02:00:01 AM    524284         0      0.00         0      0.00
02:10:01 AM    524284         0      0.00         0      0.00
02:20:02 AM    524284         0      0.00         0      0.00
02:30:01 AM    524284         0      0.00         0      0.00
02:40:01 AM    524284         0      0.00         0      0.00
02:50:01 AM    524284         0      0.00         0      0.00
03:00:01 AM    524284         0      0.00         0      0.00
03:10:01 AM    524284         0      0.00         0      0.00
03:20:01 AM    524284         0      0.00         0      0.00
03:30:01 AM    524284         0      0.00         0      0.00
03:40:01 AM    524284         0      0.00         0      0.00
03:50:01 AM    524284         0      0.00         0      0.00
04:00:02 AM    524284         0      0.00         0      0.00
04:10:01 AM    524284         0      0.00         0      0.00
04:20:01 AM    524284         0      0.00         0      0.00
04:30:01 AM    524284         0      0.00         0      0.00
04:40:01 AM    524284         0      0.00         0      0.00
04:50:01 AM    524284         0      0.00         0      0.00
05:00:01 AM    524284         0      0.00         0      0.00
05:10:01 AM    524284         0      0.00         0      0.00
05:20:01 AM    524284         0      0.00         0      0.00
05:30:01 AM    524284         0      0.00         0      0.00
05:40:01 AM    524284         0      0.00         0      0.00
05:50:01 AM    524284         0      0.00         0      0.00
06:00:01 AM    524284         0      0.00         0      0.00
06:10:01 AM    524284         0      0.00         0      0.00
06:20:01 AM    524284         0      0.00         0      0.00
06:30:01 AM    524284         0      0.00         0      0.00
06:40:01 AM    524284         0      0.00         0      0.00
06:50:01 AM    524284         0      0.00         0      0.00
07:00:01 AM    524284         0      0.00         0      0.00
07:10:01 AM    524284         0      0.00         0      0.00
07:20:01 AM    524284         0      0.00         0      0.00
07:30:01 AM    524284         0      0.00         0      0.00
07:40:01 AM    524284         0      0.00         0      0.00
07:50:01 AM    524284         0      0.00         0      0.00
08:00:01 AM    524284         0      0.00         0      0.00
08:10:01 AM    524284         0      0.00         0      0.00
08:20:01 AM    524284         0      0.00         0      0.00
08:30:01 AM    524284         0      0.00         0      0.00
08:40:01 AM    524284         0      0.00         0      0.00
08:50:01 AM    524284         0      0.00         0      0.00
09:00:01 AM    524284         0      0.00         0      0.00
09:10:01 AM    524284         0      0.00         0      0.00
09:20:01 AM    524284         0      0.00         0      0.00
09:30:02 AM    524284         0      0.00         0      0.00
09:40:01 AM    524284         0      0.00         0      0.00
09:50:01 AM    524284         0      0.00         0      0.00
10:00:01 AM    524284         0      0.00         0      0.00
10:10:01 AM    524284         0      0.00         0      0.00
10:20:01 AM    524284         0      0.00         0      0.00
10:30:01 AM    524284         0      0.00         0      0.00
10:40:01 AM    524284         0      0.00         0      0.00
10:50:01 AM    524284         0      0.00         0      0.00
11:00:01 AM    524284         0      0.00         0      0.00
11:10:01 AM    524284         0      0.00         0      0.00
11:20:01 AM    524284         0      0.00         0      0.00
11:30:01 AM    524284         0      0.00         0      0.00
11:40:01 AM    524284         0      0.00         0      0.00
11:50:01 AM    524284         0      0.00         0      0.00
12:00:01 PM    524284         0      0.00         0      0.00
12:10:01 PM    524284         0      0.00         0      0.00
12:20:02 PM    524284         0      0.00         0      0.00
12:30:01 PM    524284         0      0.00         0      0.00
12:40:01 PM    524284         0      0.00         0      0.00
12:50:01 PM    524284         0      0.00         0      0.00
01:00:01 PM    524284         0      0.00         0      0.00
01:10:01 PM    524284         0      0.00         0      0.00
01:20:01 PM    524284         0      0.00         0      0.00
01:30:01 PM    524284         0      0.00         0      0.00
01:40:01 PM    524284         0      0.00         0      0.00
01:50:01 PM    524284         0      0.00         0      0.00
02:00:01 PM    524284         0      0.00         0      0.00
