Linux 6.8.0-106-generic (server_ubuntu24.04) 	03/27/26 	_x86_64_	(4 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
09:20:01          1      2.00      0.00      0.46      0.01      0.01      0.00      0.01      0.00      0.00     97.50
09:20:01          2      1.56      0.00      0.42      0.01      0.01      0.00      0.02      0.00      0.00     97.98
09:20:01          3      1.31      0.00      0.37      0.02      0.01      0.00      0.00      0.00      0.00     98.29
09:30:01        all      1.49      0.00      0.41      0.01      0.01      0.00      0.02      0.00      0.00     98.05
09:30:01          0      1.52      0.00      0.41      0.01      0.01      0.00      0.04      0.00      0.00     98.01
09:30:01          1      1.27      0.00      0.37      0.01      0.01      0.00      0.02      0.00      0.00     98.32
09:30:01          2      1.77      0.00      0.47      0.01      0.01      0.00      0.03      0.00      0.00     97.71
09:30:01          3      1.42      0.00      0.39      0.01      0.01      0.00      0.00      0.00      0.00     98.17
09:40:01        all      1.55      0.00      0.42      0.01      0.01      0.00      0.02      0.00      0.00     97.99
09:40:01          0      1.54      0.00      0.41      0.02      0.01      0.00      0.05      0.00      0.00     97.99
09:40:01          1      1.30      0.00      0.40      0.01      0.01      0.00      0.02      0.00      0.00     98.26
09:40:01          2      1.67      0.00      0.45      0.02      0.01      0.00      0.02      0.00      0.00     97.82
09:40:01          3      1.67      0.00      0.42      0.01      0.01      0.00      0.00      0.00      0.00     97.88
09:50:01        all      1.52      0.00      0.42      0.01      0.01      0.00      0.02      0.00      0.00     98.01
09:50:01          0      1.65      0.00      0.42      0.02      0.01      0.00      0.05      0.00      0.00     97.87
09:50:01          1      1.68      0.00      0.47      0.01      0.01      0.00      0.02      0.00      0.00     97.81
09:50:01          2      1.73      0.00      0.43      0.01      0.01      0.00      0.02      0.00      0.00     97.80
09:50:01          3      1.04      0.00      0.37      0.01      0.01      0.00      0.00      0.00      0.00     98.57
10:00:01        all      1.37      0.00      0.36      0.01      0.01      0.00      0.02      0.00      0.00     98.23
10:00:01          0      0.85      0.00      0.29      0.01      0.01      0.00      0.04      0.00      0.00     98.80
10:00:01          1      1.81      0.00      0.43      0.01      0.01      0.00      0.01      0.00      0.00     97.72
10:00:01          2      1.86      0.00      0.44      0.01      0.01      0.00      0.01      0.00      0.00     97.67
10:00:01          3      0.97      0.00      0.29      0.02      0.01      0.00      0.00      0.00      0.00     98.71
10:10:01        all      1.76      0.00      0.40      0.01      0.01      0.00      0.02      0.00      0.00     97.80
10:10:01          0      1.43      0.00      0.39      0.01      0.01      0.00      0.04      0.00      0.00     98.13
10:10:01          1      2.22      0.00      0.46      0.01      0.01      0.00      0.01      0.00      0.00     97.28
10:10:01          2      1.38      0.00      0.36      0.01      0.01      0.00      0.01      0.00      0.00     98.22
10:10:01          3      2.02      0.00      0.38      0.01      0.01      0.00      0.00      0.00      0.00     97.57
10:20:00        all      1.48      0.00      0.38      0.01      0.01      0.00      0.02      0.00      0.00     98.11
10:20:00          0      0.93      0.00      0.31      0.01      0.01      0.00      0.04      0.00      0.00     98.70
10:20:00          1      1.87      0.00      0.44      0.01      0.01      0.00      0.01      0.00      0.00     97.65
10:20:00          2      1.56      0.00      0.41      0.02      0.01      0.00      0.01      0.00      0.00     97.99
10:20:00          3      1.56      0.00      0.35      0.01      0.01      0.00      0.00      0.00      0.00     98.08
10:30:00        all      1.35      0.00      0.36      0.01      0.01      0.00      0.02      0.00      0.00     98.25
10:30:00          0      1.20      0.00      0.30      0.01      0.01      0.00      0.04      0.00      0.00     98.45
10:30:00          1      1.53      0.00      0.40      0.02      0.01      0.00      0.01      0.00      0.00     98.04
10:30:00          2      1.57      0.00      0.40      0.01      0.01      0.00      0.01      0.00      0.00     98.01
10:30:00          3      1.12      0.00      0.35      0.01      0.01      0.00      0.00      0.00      0.00     98.51
10:40:00        all      1.44      0.00      0.37      0.01      0.01      0.00      0.02      0.00      0.00     98.15
10:40:00          0      0.82      0.00      0.27      0.01      0.01      0.00      0.04      0.00      0.00     98.85
10:40:00          1      1.85      0.00      0.45      0.01      0.01      0.00      0.01      0.00      0.00     97.67
10:40:00          2      1.60      0.00      0.39      0.02      0.01      0.00      0.01      0.00      0.00     97.98
10:40:00          3      1.52      0.00      0.38      0.01      0.01      0.00      0.00      0.00      0.00     98.08
10:50:00        all      1.59      0.00      0.42      0.02      0.01      0.00      0.02      0.00      0.00     97.95
10:50:00          0      1.38      0.00      0.39      0.01      0.01      0.00      0.05      0.00      0.00     98.16
10:50:00          1      1.31      0.00      0.37      0.02      0.01      0.00      0.02      0.00      0.00     98.27
10:50:00          2      2.10      0.00      0.51      0.02      0.01      0.00      0.01      0.00      0.00     97.34
10:50:00          3      1.56      0.00      0.40      0.02      0.01      0.00      0.00      0.00      0.00     98.01
11:00:00        all      1.40      0.00      0.37      0.01      0.01      0.00      0.02      0.00      0.00     98.19
11:00:00          0      1.00      0.00      0.29      0.01      0.01      0.00      0.04      0.00      0.00     98.65
11:00:00          1      1.08      0.00      0.34      0.03      0.01      0.00      0.01      0.00      0.00     98.53
11:00:00          2      1.89      0.00      0.44      0.02      0.01      0.00      0.01      0.00      0.00     97.64
11:00:00          3      1.63      0.00      0.41      0.01      0.01      0.00      0.00      0.00      0.00     97.94

11:00:00        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:10:00        all      1.81      0.00      0.41      0.01      0.01      0.00      0.02      0.00      0.00     97.74
11:10:00          0      1.61      0.00      0.43      0.02      0.01      0.00      0.05      0.00      0.00     97.88
11:10:00          1      1.99      0.00      0.47      0.02      0.01      0.00      0.02      0.00      0.00     97.51
11:10:00          2      2.25      0.00      0.40      0.01      0.01      0.00      0.01      0.00      0.00     97.31
11:10:00          3      1.39      0.00      0.35      0.01      0.01      0.00      0.00      0.00      0.00     98.24
11:20:00        all      1.46      0.00      0.36      0.01      0.01      0.00      0.01      0.00      0.00     98.14
11:20:00          0      1.04      0.00      0.30      0.02      0.01      0.00      0.04      0.00      0.00     98.60
11:20:00          1      1.80      0.00      0.40      0.01      0.01      0.00      0.01      0.00      0.00     97.76
11:20:00          2      1.38      0.00      0.35      0.01      0.01      0.00      0.01      0.00      0.00     98.24
11:20:00          3      1.62      0.00      0.39      0.01      0.01      0.00      0.00      0.00      0.00     97.98
11:30:00        all      1.49      0.00      0.39      0.01      0.01      0.00      0.02      0.00      0.00     98.08
11:30:00          0      1.55      0.00      0.43      0.01      0.01      0.00      0.04      0.00      0.00     97.95
11:30:00          1      1.69      0.00      0.45      0.01      0.01      0.00      0.01      0.00      0.00     97.83
11:30:00          2      1.40      0.00      0.38      0.02      0.01      0.00      0.01      0.00      0.00     98.19
11:30:00          3      1.33      0.00      0.29      0.02      0.01      0.00      0.00      0.00      0.00     98.35
11:40:00        all      1.65      0.00      0.41      0.02      0.01      0.00      0.02      0.00      0.00     97.89
11:40:00          0      1.29      0.00      0.37      0.01      0.01      0.00      0.04      0.00      0.00     98.29
11:40:00          1      1.91      0.00      0.50      0.01      0.01      0.00      0.01      0.00      0.00     97.56
11:40:00          2      1.42      0.00      0.38      0.02      0.01      0.00      0.01      0.00      0.00     98.16
11:40:00          3      1.99      0.00      0.39      0.03      0.01      0.00      0.00      0.00      0.00     97.57
11:50:00        all      1.48      0.00      0.39      0.01      0.01      0.00      0.02      0.00      0.00     98.08
11:50:00          0      0.94      0.00      0.29      0.01      0.01      0.00      0.04      0.00      0.00     98.72
11:50:00          1      1.67      0.00      0.46      0.01      0.01      0.00      0.02      0.00      0.00     97.82
11:50:00          2      1.76      0.00      0.43      0.02      0.01      0.00      0.01      0.00      0.00     97.77
11:50:00          3      1.56      0.00      0.40      0.02      0.01      0.00      0.00      0.00      0.00     98.01
12:00:00        all      1.42      0.00      0.39      0.01      0.01      0.00      0.02      0.00      0.00     98.16
12:00:00          0      0.91      0.00      0.35      0.01      0.01      0.00      0.04      0.00      0.00     98.68
12:00:00          1      1.49      0.00      0.42      0.00      0.01      0.00      0.02      0.00      0.00     98.06
12:00:00          2      2.07      0.00      0.47      0.01      0.01      0.00      0.01      0.00      0.00     97.44
12:00:00          3      1.22      0.00      0.32      0.01      0.01      0.00      0.00      0.00      0.00     98.45
12:10:00        all      1.82      0.00      0.41      0.01      0.01      0.00      0.02      0.00      0.00     97.72
12:10:00          0      1.03      0.00      0.30      0.02      0.01      0.00      0.05      0.00      0.00     98.59
12:10:00          1      1.61      0.00      0.44      0.01      0.01      0.00      0.02      0.00      0.00     97.92
12:10:00          2      2.91      0.00      0.53      0.01      0.01      0.00      0.01      0.00      0.00     96.52
12:10:00          3      1.74      0.00      0.38      0.00      0.01      0.00      0.00      0.00      0.00     97.87
12:20:00        all      1.51      0.00      0.37      0.01      0.01      0.00      0.02      0.00      0.00     98.09
12:20:00          0      1.68      0.00      0.40      0.01      0.01      0.00      0.04      0.00      0.00     97.86
12:20:00          1      1.54      0.00      0.38      0.01      0.01      0.00      0.01      0.00      0.00     98.05
